source,target,weight,type
n2452,n3893,1,MAJ
n2452,n4174,1,MAJ
n2457,n2521,1,MAJ
n2457,n2551,1,MAJ
n2457,n2568,1,MAJ
n2457,n2650,1,MAJ
n2457,n2715,1,MAJ
n2457,n2717,1,MAJ
n2457,n2736,1,MAJ
n2457,n2783,1,MAJ
n2457,n2797,1,MAJ
n2457,n2826,1,MAJ
n2457,n2829,1,MAJ
n2457,n2846,1,MAJ
n2457,n2891,1,MAJ
n2457,n2913,1,MAJ
n2457,n2971,1,MAJ
n2457,n3030,1,MAJ
n2457,n3129,1,MAJ
n2457,n3133,1,MAJ
n2457,n3205,1,MAJ
n2457,n3247,1,MAJ
n2457,n3249,1,MAJ
n2457,n3368,1,MAJ
n2457,n3379,1,MAJ
n2457,n3438,1,MAJ
n2457,n3516,1,MAJ
n2457,n3602,1,MAJ
n2457,n3716,1,MAJ
n2457,n3723,1,MAJ
n2457,n3735,1,MAJ
n2457,n3844,1,MAJ
n2457,n4021,1,MAJ
n2457,n4086,1,MAJ
n2457,n4146,1,MAJ
n2457,n4217,1,MAJ
n2457,n4239,1,MAJ
n2457,n4318,1,MAJ
n2457,n4475,1,MAJ
n2457,n4648,1,MAJ
n2460,n2620,1,MAJ
n2460,n2705,1,MAJ
n2460,n2717,1,MAJ
n2460,n2816,1,MAJ
n2460,n2843,1,MAJ
n2460,n2948,1,MAJ
n2460,n3247,1,MAJ
n2460,n3349,1,MAJ
n2460,n3364,1,MAJ
n2460,n3457,1,MAJ
n2460,n3478,1,MAJ
n2460,n3575,1,MAJ
n2460,n3930,1,MAJ
n2460,n4086,1,MAJ
n2460,n4105,1,MAJ
n2460,n4681,1,MAJ
n2462,n2544,1,MAJ
n2462,n2548,1,MAJ
n2462,n2590,1,MAJ
n2462,n2803,1,MAJ
n2462,n3291,1,MAJ
n2462,n3447,1,MAJ
n2462,n3450,1,MAJ
n2462,n3498,1,MAJ
n2462,n3669,1,MAJ
n2462,n3838,1,MAJ
n2464,n3161,1,MAJ
n2464,n3650,1,MAJ
n2464,n3825,1,MAJ
n2464,n4425,1,MAJ
n2472,n2580,1,MAJ
n2472,n4237,1,MAJ
n2480,n2502,1,MAJ
n2480,n2547,1,MAJ
n2480,n2794,1,MAJ
n2480,n2913,1,MAJ
n2480,n2971,1,MAJ
n2480,n3180,1,MAJ
n2480,n3393,1,MAJ
n2480,n3421,1,MAJ
n2480,n3516,1,MAJ
n2480,n3647,1,MAJ
n2480,n3904,1,MAJ
n2480,n3953,1,MAJ
n2480,n4640,1,MAJ
n2495,n2610,1,MAJ
n2495,n2863,1,MAJ
n2495,n2951,1,MAJ
n2495,n3039,1,MAJ
n2495,n3421,1,MAJ
n2495,n3477,1,MAJ
n2495,n3488,1,MAJ
n2495,n3571,1,MAJ
n2495,n3575,1,MAJ
n2495,n4588,1,MAJ
n2502,n2547,1,MAJ
n2502,n2794,1,MAJ
n2502,n2891,1,UNIT
n2502,n2913,1,MAJ
n2502,n2971,1,MAJ
n2502,n3180,1,MAJ
n2502,n3393,1,MAJ
n2502,n3421,1,MAJ
n2502,n3516,1,MAJ
n2502,n3647,1,MAJ
n2502,n3904,1,MAJ
n2502,n3953,1,MAJ
n2502,n4640,1,MAJ
n2503,n2614,1,MAJ
n2503,n2657,1,MAJ
n2503,n2663,1,MAJ
n2503,n2667,1,MAJ
n2503,n2704,1,MAJ
n2503,n2733,1,MAJ
n2503,n2809,1,MAJ
n2503,n2830,1,MAJ
n2503,n2834,1,MAJ
n2503,n3036,1,MAJ
n2503,n3070,1,MAJ
n2503,n3097,1,MAJ
n2503,n3259,1,MAJ
n2503,n3403,1,MAJ
n2503,n3472,1,MAJ
n2503,n3493,1,MAJ
n2503,n3695,1,MAJ
n2503,n3696,1,MAJ
n2503,n3701,1,MAJ
n2503,n3731,1,MAJ
n2503,n3741,1,MAJ
n2503,n3742,1,MAJ
n2503,n3807,1,MAJ
n2503,n3870,1,MAJ
n2503,n3961,1,MAJ
n2503,n4046,1,MAJ
n2503,n4159,1,MAJ
n2503,n4339,1,MAJ
n2503,n4397,1,MAJ
n2503,n4430,1,MAJ
n2503,n4549,1,MAJ
n2521,n2551,1,MAJ
n2521,n2568,1,MAJ
n2521,n2650,1,MAJ
n2521,n2715,1,MAJ
n2521,n2717,1,MAJ
n2521,n2736,1,MAJ
n2521,n2751,1,UNIT
n2521,n2783,1,MAJ
n2521,n2797,1,MAJ
n2521,n2826,1,MAJ
n2521,n2829,1,MAJ
n2521,n2843,1,UNIT
n2521,n2846,1,MAJ
n2521,n2863,1,UNIT
n2521,n2891,1,MAJ
n2521,n2913,1,MAJ
n2521,n2971,1,MAJ
n2521,n3030,1,MAJ
n2521,n3036,1,UNIT
n2521,n3057,1,UNIT
n2521,n3129,1,MAJ
n2521,n3133,1,MAJ
n2521,n3205,1,MAJ
n2521,n3247,1,MAJ
n2521,n3249,1,MAJ
n2521,n3368,1,MAJ
n2521,n3379,1,MAJ
n2521,n3403,1,UNIT
n2521,n3438,2,BOTH
n2521,n3516,1,MAJ
n2521,n3602,1,MAJ
n2521,n3716,1,MAJ
n2521,n3723,2,BOTH
n2521,n3735,1,MAJ
n2521,n3844,1,MAJ
n2521,n4021,1,MAJ
n2521,n4086,1,MAJ
n2521,n4146,1,MAJ
n2521,n4217,1,MAJ
n2521,n4239,1,MAJ
n2521,n4318,1,MAJ
n2521,n4339,1,UNIT
n2521,n4475,1,MAJ
n2521,n4648,1,MAJ
n2527,n2622,1,MAJ
n2527,n2899,1,MAJ
n2527,n3468,1,MAJ
n2527,n3968,1,MAJ
n2527,n3971,1,MAJ
n2527,n3972,1,MAJ
n2527,n4140,1,MAJ
n2527,n4450,1,MAJ
n2529,n2597,1,MAJ
n2529,n2731,1,MAJ
n2529,n2754,1,MAJ
n2529,n2957,1,MAJ
n2529,n3027,1,MAJ
n2529,n3327,1,MAJ
n2529,n3335,1,MAJ
n2529,n3501,1,MAJ
n2529,n3725,1,MAJ
n2529,n3732,1,MAJ
n2529,n3733,1,MAJ
n2529,n4419,1,MAJ
n2529,n4603,1,MAJ
n2541,n2623,1,MAJ
n2541,n3281,1,MAJ
n2541,n3325,1,MAJ
n2541,n3358,1,MAJ
n2544,n2548,1,MAJ
n2544,n2590,1,MAJ
n2544,n2803,1,MAJ
n2544,n3291,1,MAJ
n2544,n3447,1,MAJ
n2544,n3450,1,MAJ
n2544,n3498,1,MAJ
n2544,n3669,1,MAJ
n2544,n3838,1,MAJ
n2547,n2794,1,MAJ
n2547,n2913,1,MAJ
n2547,n2971,1,MAJ
n2547,n3180,1,MAJ
n2547,n3393,1,MAJ
n2547,n3421,1,MAJ
n2547,n3516,1,MAJ
n2547,n3647,1,MAJ
n2547,n3904,1,MAJ
n2547,n3953,1,MAJ
n2547,n4640,1,MAJ
n2548,n2590,1,MAJ
n2548,n2803,1,MAJ
n2548,n3291,1,MAJ
n2548,n3447,1,MAJ
n2548,n3450,1,MAJ
n2548,n3498,1,MAJ
n2548,n3669,1,MAJ
n2548,n3838,1,MAJ
n2551,n2568,1,MAJ
n2551,n2650,1,MAJ
n2551,n2715,1,MAJ
n2551,n2717,1,MAJ
n2551,n2736,1,MAJ
n2551,n2783,1,MAJ
n2551,n2797,1,MAJ
n2551,n2826,1,MAJ
n2551,n2829,1,MAJ
n2551,n2846,1,MAJ
n2551,n2891,1,MAJ
n2551,n2913,1,MAJ
n2551,n2971,1,MAJ
n2551,n3030,1,MAJ
n2551,n3129,1,MAJ
n2551,n3133,1,MAJ
n2551,n3205,1,MAJ
n2551,n3247,1,MAJ
n2551,n3249,1,MAJ
n2551,n3368,1,MAJ
n2551,n3379,1,MAJ
n2551,n3438,1,MAJ
n2551,n3516,1,MAJ
n2551,n3602,1,MAJ
n2551,n3716,1,MAJ
n2551,n3723,1,MAJ
n2551,n3735,1,MAJ
n2551,n3844,1,MAJ
n2551,n4021,1,MAJ
n2551,n4086,1,MAJ
n2551,n4146,1,MAJ
n2551,n4217,1,MAJ
n2551,n4239,1,MAJ
n2551,n4318,1,MAJ
n2551,n4475,1,MAJ
n2551,n4648,1,MAJ
n2552,n2583,1,UNIT
n2561,n2568,1,UNIT
n2561,n2792,1,MAJ
n2561,n2806,1,MAJ
n2561,n2891,1,UNIT
n2561,n2927,1,UNIT
n2561,n2962,1,MAJ
n2561,n3278,1,MAJ
n2561,n3379,1,UNIT
n2561,n3432,1,MAJ
n2561,n3475,1,MAJ
n2561,n3499,1,MAJ
n2561,n3559,1,MAJ
n2561,n3713,1,MAJ
n2561,n3893,1,UNIT
n2561,n4095,1,UNIT
n2561,n4159,1,UNIT
n2561,n4318,1,UNIT
n2568,n2650,1,MAJ
n2568,n2715,1,MAJ
n2568,n2717,1,MAJ
n2568,n2736,1,MAJ
n2568,n2783,1,MAJ
n2568,n2797,1,MAJ
n2568,n2826,1,MAJ
n2568,n2829,1,MAJ
n2568,n2846,1,MAJ
n2568,n2891,2,BOTH
n2568,n2913,1,MAJ
n2568,n2927,1,UNIT
n2568,n2971,1,MAJ
n2568,n3030,1,MAJ
n2568,n3129,1,MAJ
n2568,n3133,1,MAJ
n2568,n3205,1,MAJ
n2568,n3247,1,MAJ
n2568,n3249,1,MAJ
n2568,n3368,1,MAJ
n2568,n3379,2,BOTH
n2568,n3438,1,MAJ
n2568,n3516,1,MAJ
n2568,n3602,1,MAJ
n2568,n3716,1,MAJ
n2568,n3723,1,MAJ
n2568,n3735,1,MAJ
n2568,n3844,1,MAJ
n2568,n3893,1,UNIT
n2568,n4021,1,MAJ
n2568,n4086,1,MAJ
n2568,n4095,1,UNIT
n2568,n4146,1,MAJ
n2568,n4159,1,UNIT
n2568,n4217,1,MAJ
n2568,n4239,1,MAJ
n2568,n4318,2,BOTH
n2568,n4475,1,MAJ
n2568,n4648,1,MAJ
n2580,n3271,1,MAJ
n2580,n4237,1,MAJ
n2580,n4571,1,MAJ
n2589,n2631,1,MAJ
n2589,n2669,1,MAJ
n2589,n2689,1,MAJ
n2589,n2721,1,MAJ
n2589,n2765,1,MAJ
n2589,n2927,1,MAJ
n2589,n2965,1,MAJ
n2589,n4681,1,MAJ
n2590,n2803,1,MAJ
n2590,n3291,1,MAJ
n2590,n3447,1,MAJ
n2590,n3450,1,MAJ
n2590,n3498,1,MAJ
n2590,n3669,1,MAJ
n2590,n3838,1,MAJ
n2597,n2731,1,MAJ
n2597,n2754,1,MAJ
n2597,n2957,1,MAJ
n2597,n3027,1,MAJ
n2597,n3327,1,MAJ
n2597,n3335,1,MAJ
n2597,n3501,1,MAJ
n2597,n3725,1,MAJ
n2597,n3732,1,MAJ
n2597,n3733,1,MAJ
n2597,n4419,1,MAJ
n2597,n4603,1,MAJ
n2610,n2863,1,MAJ
n2610,n2951,1,MAJ
n2610,n3039,1,MAJ
n2610,n3421,1,MAJ
n2610,n3477,1,MAJ
n2610,n3488,1,MAJ
n2610,n3571,1,MAJ
n2610,n3575,1,MAJ
n2610,n4588,1,MAJ
n2614,n2657,1,MAJ
n2614,n2663,1,MAJ
n2614,n2667,1,MAJ
n2614,n2704,1,MAJ
n2614,n2733,1,MAJ
n2614,n2809,1,MAJ
n2614,n2830,1,MAJ
n2614,n2834,1,MAJ
n2614,n3036,1,MAJ
n2614,n3070,1,MAJ
n2614,n3097,1,MAJ
n2614,n3259,1,MAJ
n2614,n3403,1,MAJ
n2614,n3472,1,MAJ
n2614,n3493,1,MAJ
n2614,n3695,1,MAJ
n2614,n3696,1,MAJ
n2614,n3701,1,MAJ
n2614,n3731,1,MAJ
n2614,n3741,1,MAJ
n2614,n3742,1,MAJ
n2614,n3807,1,MAJ
n2614,n3870,1,MAJ
n2614,n3961,1,MAJ
n2614,n4046,1,MAJ
n2614,n4159,1,MAJ
n2614,n4339,1,MAJ
n2614,n4397,2,BOTH
n2614,n4430,1,MAJ
n2614,n4549,1,MAJ
n2620,n2623,1,UNIT
n2620,n2669,1,UNIT
n2620,n2705,1,MAJ
n2620,n2715,1,UNIT
n2620,n2816,2,BOTH
n2620,n2843,1,MAJ
n2620,n2846,1,UNIT
n2620,n2948,1,MAJ
n2620,n2962,1,UNIT
n2620,n2965,1,UNIT
n2620,n3102,1,UNIT
n2620,n3180,1,UNIT
n2620,n3349,1,MAJ
n2620,n3364,1,MAJ
n2620,n3393,1,UNIT
n2620,n3457,1,MAJ
n2620,n3559,1,UNIT
n2620,n3647,1,UNIT
n2620,n3930,1,MAJ
n2620,n3953,1,UNIT
n2620,n4046,1,UNIT
n2620,n4105,1,MAJ
n2620,n4419,1,MAJ
n2620,n4431,1,UNIT
n2620,n4681,1,MAJ
n2622,n2899,1,MAJ
n2622,n3468,1,MAJ
n2622,n3968,1,MAJ
n2622,n3971,1,MAJ
n2622,n3972,1,MAJ
n2622,n4140,1,MAJ
n2622,n4450,1,MAJ
n2623,n2669,1,UNIT
n2623,n2715,1,UNIT
n2623,n2816,1,UNIT
n2623,n2846,1,UNIT
n2623,n2962,1,UNIT
n2623,n2965,1,UNIT
n2623,n3102,1,UNIT
n2623,n3180,1,UNIT
n2623,n3281,1,MAJ
n2623,n3325,1,MAJ
n2623,n3358,1,MAJ
n2623,n3393,1,UNIT
n2623,n3559,1,UNIT
n2623,n3647,1,UNIT
n2623,n3953,1,UNIT
n2623,n4046,1,UNIT
n2623,n4431,1,UNIT
n2629,n3243,1,MAJ
n2629,n3321,1,MAJ
n2629,n3579,1,MAJ
n2631,n2669,1,MAJ
n2631,n2689,1,MAJ
n2631,n2721,1,MAJ
n2631,n2765,1,MAJ
n2631,n2927,1,MAJ
n2631,n2965,1,MAJ
n2631,n4681,1,MAJ
n2650,n2715,1,MAJ
n2650,n2717,1,MAJ
n2650,n2736,1,MAJ
n2650,n2783,1,MAJ
n2650,n2797,1,MAJ
n2650,n2826,1,MAJ
n2650,n2829,1,MAJ
n2650,n2846,1,MAJ
n2650,n2891,1,MAJ
n2650,n2913,1,MAJ
n2650,n2971,1,MAJ
n2650,n3030,1,MAJ
n2650,n3129,1,MAJ
n2650,n3133,1,MAJ
n2650,n3205,1,MAJ
n2650,n3247,1,MAJ
n2650,n3249,1,MAJ
n2650,n3368,1,MAJ
n2650,n3379,1,MAJ
n2650,n3438,1,MAJ
n2650,n3516,1,MAJ
n2650,n3602,1,MAJ
n2650,n3716,1,MAJ
n2650,n3723,1,MAJ
n2650,n3735,1,MAJ
n2650,n3844,1,MAJ
n2650,n4021,1,MAJ
n2650,n4086,1,MAJ
n2650,n4146,1,MAJ
n2650,n4217,1,MAJ
n2650,n4239,1,MAJ
n2650,n4318,1,MAJ
n2650,n4475,1,MAJ
n2650,n4648,1,MAJ
n2657,n2663,1,MAJ
n2657,n2667,1,MAJ
n2657,n2704,1,MAJ
n2657,n2733,1,MAJ
n2657,n2809,1,MAJ
n2657,n2830,1,MAJ
n2657,n2834,1,MAJ
n2657,n3036,1,MAJ
n2657,n3070,1,MAJ
n2657,n3097,1,MAJ
n2657,n3259,1,MAJ
n2657,n3403,1,MAJ
n2657,n3472,1,MAJ
n2657,n3493,1,MAJ
n2657,n3695,1,MAJ
n2657,n3696,1,MAJ
n2657,n3701,1,MAJ
n2657,n3731,1,MAJ
n2657,n3741,1,MAJ
n2657,n3742,1,MAJ
n2657,n3807,1,MAJ
n2657,n3870,1,MAJ
n2657,n3961,1,MAJ
n2657,n4046,1,MAJ
n2657,n4159,1,MAJ
n2657,n4339,1,MAJ
n2657,n4397,1,MAJ
n2657,n4430,1,MAJ
n2657,n4549,1,MAJ
n2663,n2667,1,MAJ
n2663,n2704,1,MAJ
n2663,n2733,1,MAJ
n2663,n2809,1,MAJ
n2663,n2830,1,MAJ
n2663,n2834,1,MAJ
n2663,n3036,1,MAJ
n2663,n3070,1,MAJ
n2663,n3097,1,MAJ
n2663,n3259,1,MAJ
n2663,n3403,1,MAJ
n2663,n3472,1,MAJ
n2663,n3493,1,MAJ
n2663,n3695,1,MAJ
n2663,n3696,1,MAJ
n2663,n3701,1,MAJ
n2663,n3731,1,MAJ
n2663,n3741,1,MAJ
n2663,n3742,1,MAJ
n2663,n3807,1,MAJ
n2663,n3870,1,MAJ
n2663,n3961,1,MAJ
n2663,n4046,1,MAJ
n2663,n4159,1,MAJ
n2663,n4339,1,MAJ
n2663,n4397,1,MAJ
n2663,n4430,1,MAJ
n2663,n4549,1,MAJ
n2667,n2704,1,MAJ
n2667,n2733,1,MAJ
n2667,n2809,1,MAJ
n2667,n2830,1,MAJ
n2667,n2834,1,MAJ
n2667,n3036,1,MAJ
n2667,n3070,1,MAJ
n2667,n3097,1,MAJ
n2667,n3259,1,MAJ
n2667,n3403,1,MAJ
n2667,n3472,1,MAJ
n2667,n3493,1,MAJ
n2667,n3695,1,MAJ
n2667,n3696,1,MAJ
n2667,n3701,1,MAJ
n2667,n3731,1,MAJ
n2667,n3741,1,MAJ
n2667,n3742,1,MAJ
n2667,n3807,1,MAJ
n2667,n3870,1,MAJ
n2667,n3961,1,MAJ
n2667,n4046,1,MAJ
n2667,n4159,1,MAJ
n2667,n4339,1,MAJ
n2667,n4397,1,MAJ
n2667,n4430,1,MAJ
n2667,n4549,1,MAJ
n2669,n2689,1,MAJ
n2669,n2715,1,UNIT
n2669,n2721,1,MAJ
n2669,n2765,1,MAJ
n2669,n2816,1,UNIT
n2669,n2846,1,UNIT
n2669,n2927,1,MAJ
n2669,n2962,1,UNIT
n2669,n2965,2,BOTH
n2669,n3102,1,UNIT
n2669,n3180,1,UNIT
n2669,n3393,1,UNIT
n2669,n3559,1,UNIT
n2669,n3647,1,UNIT
n2669,n3953,1,UNIT
n2669,n4046,1,UNIT
n2669,n4431,1,UNIT
n2669,n4681,1,MAJ
n2689,n2721,1,MAJ
n2689,n2765,1,MAJ
n2689,n2927,1,MAJ
n2689,n2965,1,MAJ
n2689,n4681,1,MAJ
n2704,n2733,1,MAJ
n2704,n2809,1,MAJ
n2704,n2830,1,MAJ
n2704,n2834,1,MAJ
n2704,n3036,1,MAJ
n2704,n3070,1,MAJ
n2704,n3097,1,MAJ
n2704,n3259,1,MAJ
n2704,n3403,1,MAJ
n2704,n3472,1,MAJ
n2704,n3493,1,MAJ
n2704,n3695,1,MAJ
n2704,n3696,1,MAJ
n2704,n3701,1,MAJ
n2704,n3731,1,MAJ
n2704,n3741,1,MAJ
n2704,n3742,1,MAJ
n2704,n3807,1,MAJ
n2704,n3870,1,MAJ
n2704,n3961,1,MAJ
n2704,n4046,1,MAJ
n2704,n4159,1,MAJ
n2704,n4339,1,MAJ
n2704,n4397,1,MAJ
n2704,n4430,1,MAJ
n2704,n4549,1,MAJ
n2705,n2816,1,MAJ
n2705,n2843,1,MAJ
n2705,n2948,1,MAJ
n2705,n3349,1,MAJ
n2705,n3364,1,MAJ
n2705,n3457,1,MAJ
n2705,n3930,1,MAJ
n2705,n4105,1,MAJ
n2705,n4681,1,MAJ
n2715,n2717,1,MAJ
n2715,n2736,1,MAJ
n2715,n2783,1,MAJ
n2715,n2797,1,MAJ
n2715,n2816,1,UNIT
n2715,n2826,1,MAJ
n2715,n2829,1,MAJ
n2715,n2846,2,BOTH
n2715,n2891,1,MAJ
n2715,n2913,1,MAJ
n2715,n2962,1,UNIT
n2715,n2965,1,UNIT
n2715,n2971,1,MAJ
n2715,n3030,1,MAJ
n2715,n3102,1,UNIT
n2715,n3129,1,MAJ
n2715,n3133,1,MAJ
n2715,n3180,1,UNIT
n2715,n3205,1,MAJ
n2715,n3247,1,MAJ
n2715,n3249,1,MAJ
n2715,n3368,1,MAJ
n2715,n3379,1,MAJ
n2715,n3393,1,UNIT
n2715,n3438,1,MAJ
n2715,n3516,1,MAJ
n2715,n3559,1,UNIT
n2715,n3602,1,MAJ
n2715,n3647,1,UNIT
n2715,n3716,1,MAJ
n2715,n3723,1,MAJ
n2715,n3735,1,MAJ
n2715,n3844,1,MAJ
n2715,n3953,1,UNIT
n2715,n4021,1,MAJ
n2715,n4046,1,UNIT
n2715,n4086,1,MAJ
n2715,n4146,1,MAJ
n2715,n4217,1,MAJ
n2715,n4239,1,MAJ
n2715,n4318,1,MAJ
n2715,n4431,1,UNIT
n2715,n4475,1,MAJ
n2715,n4648,1,MAJ
n2717,n2736,1,MAJ
n2717,n2783,1,MAJ
n2717,n2797,1,MAJ
n2717,n2826,1,MAJ
n2717,n2829,1,MAJ
n2717,n2846,1,MAJ
n2717,n2891,1,MAJ
n2717,n2913,1,MAJ
n2717,n2971,1,MAJ
n2717,n3030,1,MAJ
n2717,n3129,1,MAJ
n2717,n3133,1,MAJ
n2717,n3205,1,MAJ
n2717,n3247,1,MAJ
n2717,n3249,1,MAJ
n2717,n3368,1,MAJ
n2717,n3379,1,MAJ
n2717,n3438,1,MAJ
n2717,n3478,1,MAJ
n2717,n3516,1,MAJ
n2717,n3575,1,MAJ
n2717,n3602,1,MAJ
n2717,n3716,1,MAJ
n2717,n3723,1,MAJ
n2717,n3735,1,MAJ
n2717,n3844,1,MAJ
n2717,n4021,1,MAJ
n2717,n4086,1,MAJ
n2717,n4146,1,MAJ
n2717,n4217,1,MAJ
n2717,n4239,1,MAJ
n2717,n4318,1,MAJ
n2717,n4475,1,MAJ
n2717,n4648,1,MAJ
n2721,n2765,1,MAJ
n2721,n2927,1,MAJ
n2721,n2965,1,MAJ
n2721,n4681,1,MAJ
n2729,n3923,1,MAJ
n2729,n4334,1,MAJ
n2731,n2754,1,MAJ
n2731,n2957,1,MAJ
n2731,n3027,1,MAJ
n2731,n3327,1,MAJ
n2731,n3335,1,MAJ
n2731,n3501,1,MAJ
n2731,n3725,1,MAJ
n2731,n3732,1,MAJ
n2731,n3733,1,MAJ
n2731,n4419,1,MAJ
n2731,n4603,1,MAJ
n2733,n2809,1,MAJ
n2733,n2830,1,MAJ
n2733,n2834,1,MAJ
n2733,n3036,1,MAJ
n2733,n3070,1,MAJ
n2733,n3097,1,MAJ
n2733,n3259,1,MAJ
n2733,n3281,1,UNIT
n2733,n3403,1,MAJ
n2733,n3472,1,MAJ
n2733,n3493,1,MAJ
n2733,n3695,1,MAJ
n2733,n3696,1,MAJ
n2733,n3701,1,MAJ
n2733,n3713,1,UNIT
n2733,n3731,1,MAJ
n2733,n3741,1,MAJ
n2733,n3742,1,MAJ
n2733,n3807,1,MAJ
n2733,n3870,1,MAJ
n2733,n3961,1,MAJ
n2733,n4046,1,MAJ
n2733,n4159,1,MAJ
n2733,n4339,1,MAJ
n2733,n4397,1,MAJ
n2733,n4430,1,MAJ
n2733,n4549,1,MAJ
n2736,n2783,1,MAJ
n2736,n2797,1,MAJ
n2736,n2826,1,MAJ
n2736,n2829,1,MAJ
n2736,n2846,1,MAJ
n2736,n2891,1,MAJ
n2736,n2913,1,MAJ
n2736,n2971,1,MAJ
n2736,n3030,1,MAJ
n2736,n3129,1,MAJ
n2736,n3133,1,MAJ
n2736,n3205,1,MAJ
n2736,n3247,1,MAJ
n2736,n3249,1,MAJ
n2736,n3368,1,MAJ
n2736,n3379,1,MAJ
n2736,n3438,1,MAJ
n2736,n3516,1,MAJ
n2736,n3602,1,MAJ
n2736,n3716,1,MAJ
n2736,n3723,1,MAJ
n2736,n3735,1,MAJ
n2736,n3844,1,MAJ
n2736,n4021,1,MAJ
n2736,n4086,1,MAJ
n2736,n4146,1,MAJ
n2736,n4217,1,MAJ
n2736,n4239,1,MAJ
n2736,n4318,1,MAJ
n2736,n4475,1,MAJ
n2736,n4648,1,MAJ
n2748,n3296,1,MAJ
n2748,n3383,1,MAJ
n2748,n3467,1,MAJ
n2748,n3496,1,MAJ
n2748,n3711,1,MAJ
n2748,n3893,1,MAJ
n2748,n4174,1,MAJ
n2751,n2754,1,UNIT
n2751,n2843,1,UNIT
n2751,n2863,1,UNIT
n2751,n2914,1,MAJ
n2751,n3036,1,UNIT
n2751,n3055,1,MAJ
n2751,n3057,1,UNIT
n2751,n3221,1,MAJ
n2751,n3235,1,MAJ
n2751,n3403,1,UNIT
n2751,n3438,1,UNIT
n2751,n3723,1,UNIT
n2751,n3737,1,MAJ
n2751,n3878,1,MAJ
n2751,n4339,1,UNIT
n2751,n4439,1,MAJ
n2754,n2957,1,MAJ
n2754,n3027,1,MAJ
n2754,n3327,1,MAJ
n2754,n3335,1,MAJ
n2754,n3501,1,MAJ
n2754,n3725,1,MAJ
n2754,n3732,1,MAJ
n2754,n3733,1,MAJ
n2754,n4419,1,MAJ
n2754,n4603,1,MAJ
n2765,n2927,1,MAJ
n2765,n2965,1,MAJ
n2765,n4681,1,MAJ
n2783,n2797,1,MAJ
n2783,n2826,1,MAJ
n2783,n2829,1,MAJ
n2783,n2846,1,MAJ
n2783,n2891,1,MAJ
n2783,n2913,1,MAJ
n2783,n2971,1,MAJ
n2783,n3030,1,MAJ
n2783,n3129,1,MAJ
n2783,n3133,1,MAJ
n2783,n3205,1,MAJ
n2783,n3247,1,MAJ
n2783,n3249,1,MAJ
n2783,n3368,1,MAJ
n2783,n3379,1,MAJ
n2783,n3438,1,MAJ
n2783,n3516,1,MAJ
n2783,n3602,1,MAJ
n2783,n3716,1,MAJ
n2783,n3723,1,MAJ
n2783,n3735,1,MAJ
n2783,n3844,1,MAJ
n2783,n4021,1,MAJ
n2783,n4086,1,MAJ
n2783,n4146,1,MAJ
n2783,n4217,1,MAJ
n2783,n4239,1,MAJ
n2783,n4318,1,MAJ
n2783,n4475,1,MAJ
n2783,n4648,1,MAJ
n2786,n2843,1,MAJ
n2786,n3364,1,MAJ
n2786,n3457,1,MAJ
n2786,n3996,1,MAJ
n2786,n4233,1,MAJ
n2786,n4681,1,MAJ
n2787,n3102,1,MAJ
n2787,n3266,1,MAJ
n2787,n3293,1,MAJ
n2787,n3303,1,MAJ
n2787,n4201,1,MAJ
n2792,n2806,1,MAJ
